SA1_CODE_2021,zone_tier,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
11101121002,core,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,6,6,0,0,0,0,0,0,13,3,5,8,0,0,0,0,0,0,15,0,4,4,0,0,0,3,4,0,13,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,6,3,5,10,10,0,68,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,7,0,7,0,0,5,0,0,0,0,11,0,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,5,9,10,11,7,4,0,69
11101121003,core,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,18,3,0,3,3,0,0,0,4,0,12,5,6,9,0,0,0,0,0,0,24,0,0,8,0,0,0,4,0,0,21,0,0,8,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,36,12,3,5,8,6,0,93,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,5,5,4,3,0,0,0,0,18,3,3,0,0,3,0,0,0,0,17,0,6,0,6,7,3,0,0,0,33,0,0,0,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,4,19,22,11,3,4,0,87
11101121004,core,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,3,0,3,0,0,8,4,0,0,0,0,0,20,4,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,17,4,3,5,7,9,0,64,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,7,4,7,0,0,8,4,0,0,0,21,0,0,3,3,4,0,0,0,0,12,0,5,0,6,6,0,0,0,0,9,0,4,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,20,13,5,0,7,0,69
11101121005,core,0,0,3,0,0,0,0,0,0,5,4,0,5,0,0,0,0,0,0,13,0,0,11,0,0,0,5,0,0,20,0,0,0,0,0,4,0,3,0,11,0,0,4,0,0,0,0,9,0,19,0,5,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,25,4,5,8,9,17,0,87,0,0,0,3,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,12,0,6,5,3,3,0,0,0,0,25,0,4,0,5,0,5,0,3,0,13,0,3,0,7,7,5,0,0,0,21,0,0,0,9,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,25,21,13,0,10,0,94
11101121006,core,0,0,4,0,0,0,0,6,0,5,0,0,6,0,0,0,0,0,0,5,0,4,4,5,5,0,0,0,0,23,3,3,3,0,0,0,0,3,0,19,5,3,9,0,0,0,0,0,0,15,0,5,6,0,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,32,8,11,3,7,9,0,103,0,0,0,6,0,4,0,0,0,5,0,0,6,4,0,0,0,0,0,15,3,12,0,4,6,3,0,0,0,32,4,6,4,4,10,0,0,0,0,30,0,6,0,5,9,0,0,0,0,26,6,0,0,7,12,0,0,0,0,22,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,5,23,35,13,3,4,0,131
11101121007,core,0,0,4,0,0,0,0,3,0,7,3,0,6,3,0,0,0,4,0,11,3,3,19,5,0,0,4,3,0,33,3,0,8,0,3,0,4,0,0,20,0,0,9,0,5,6,0,0,0,20,0,4,6,0,4,0,18,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,50,8,11,6,26,12,0,133,0,0,0,0,0,4,0,0,0,0,0,3,0,8,0,0,0,0,0,12,0,16,5,9,3,0,0,0,0,34,0,4,0,3,10,0,0,0,0,23,6,10,0,0,8,0,0,4,0,26,4,9,0,8,6,0,0,3,3,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,7,31,28,9,5,8,3,137
11101121008,core,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,17,0,3,8,4,0,4,4,3,0,31,0,8,8,3,0,0,0,0,0,25,0,3,6,0,5,0,6,6,0,30,0,0,9,4,0,0,6,6,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,17,34,6,4,13,24,15,5,128,0,0,0,3,0,0,0,0,0,5,4,0,0,0,3,0,0,0,0,12,4,7,0,5,5,0,4,0,0,32,0,17,0,0,6,3,0,0,0,24,0,4,0,4,4,3,0,5,0,24,0,8,0,6,13,3,0,4,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,0,19,38,15,5,11,3,132
11101121010,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,0,3,0,4,3,18,0,3,4,0,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,3,3,4,3,4,3,46,0,0,0,0,0,9,0,0,0,9,0,0,0,0,3,4,0,0,0,9,0,3,0,7,3,0,0,0,0,18,0,3,0,3,4,0,0,0,0,13,0,3,0,0,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,14,11,15,0,5,4,69
11101121011,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,13,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,3,17,0,3,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,7,0,7,7,7,3,59,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,8,0,6,5,0,0,0,0,19,0,3,0,0,0,0,0,0,0,12,0,5,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,5,9,7,12,0,3,0,57
11101121012,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,3,6,11,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,8,7,0,13,0,42
11101121013,core,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,4,20,0,45,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,5,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7,0,5,0,42
11101121014,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,5,0,0,0,0,3,0,14,0,0,7,0,0,0,0,3,0,15,0,0,0,0,3,0,5,3,0,10,0,10,0,0,0,0,0,4,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,5,3,3,7,16,0,57,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,8,0,4,7,5,0,0,0,19,0,5,0,0,0,0,0,0,0,13,0,3,0,4,9,0,0,0,0,20,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,15,16,6,0,6,4,68
11101121015,core,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11,0,0,0,0,4,0,0,4,0,9,6,5,0,0,4,0,0,0,0,15,7,0,4,0,0,3,4,0,0,17,5,4,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,14,18,6,10,3,7,8,4,89,0,0,0,3,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,3,0,0,0,0,0,12,0,3,0,0,12,5,0,0,0,20,4,4,0,3,4,0,0,0,0,17,0,6,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,11,24,10,0,7,0,80
11101121016,core,0,0,8,0,0,0,0,0,0,8,0,0,3,0,0,3,0,4,0,14,3,0,8,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,18,15,3,3,4,0,0,3,0,0,23,9,0,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,32,5,7,3,4,13,0,101,0,0,0,5,0,0,0,0,0,6,0,4,0,4,0,3,0,0,0,13,4,5,0,3,0,0,0,0,0,12,0,8,0,0,10,0,0,0,0,20,0,7,0,3,6,3,0,3,0,27,0,7,0,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,6,15,24,16,0,3,0,96
11101121017,core,0,0,3,0,0,6,0,0,0,8,0,0,6,0,0,6,0,3,0,18,0,0,5,0,0,0,0,0,0,8,0,4,4,0,0,0,3,0,0,11,7,3,9,0,4,5,0,0,0,24,3,6,4,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,27,4,6,11,11,11,0,97,0,0,0,5,0,11,0,0,0,15,0,0,0,3,0,6,0,0,0,3,0,0,3,3,4,0,0,0,0,11,5,9,0,0,0,0,0,0,0,15,4,5,0,3,3,5,0,0,0,25,0,9,0,0,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,4,18,19,18,0,4,0,92
11101121018,core,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,4,0,16,0,0,8,0,0,0,0,0,0,12,0,0,7,3,0,0,5,4,0,16,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,23,3,4,0,15,16,3,77,0,0,0,4,0,0,0,5,5,8,0,0,4,6,0,0,0,0,0,14,0,0,6,0,0,0,0,4,0,14,4,0,4,3,4,0,0,6,4,20,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,20,10,5,0,13,5,65
11101121019,core,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,3,0,3,5,5,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,6,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,11,0,10,0,34
11101121020,core,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,5,0,21,0,0,3,0,0,0,0,6,0,13,0,0,0,0,0,0,4,0,0,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,5,0,4,5,17,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,4,0,5,0,5,0,0,0,15,0,3,0,3,3,0,3,4,0,15,0,0,3,6,0,0,0,0,0,13,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,18,3,7,3,11,0,59
11101121021,core,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,0,7,0,0,13,6,0,0,0,4,0,18,0,0,3,0,0,0,5,0,0,9,3,0,8,0,0,0,6,0,0,14,0,0,0,5,0,0,5,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,3,3,4,13,13,3,66,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,4,3,3,0,0,0,19,5,0,0,5,4,6,0,0,0,14,0,0,0,5,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,27,8,12,0,12,0,74
11101121022,core,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,6,0,0,3,0,0,0,0,7,0,17,3,0,3,0,0,0,0,4,0,14,0,0,0,0,0,0,0,5,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,4,3,19,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,4,3,3,0,0,0,15,0,6,0,0,3,0,0,0,0,8,0,0,0,5,0,0,0,6,0,12,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,9,8,5,3,3,52
11101121023,core,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,11,4,7,9,0,0,0,5,6,0,33,4,7,6,0,0,0,0,0,0,26,4,5,3,6,0,0,0,4,0,25,3,0,0,0,4,0,0,5,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,30,9,3,8,10,22,5,127,0,0,0,0,3,4,0,0,0,5,0,3,0,0,0,4,0,0,0,9,0,8,4,8,3,7,0,0,0,34,0,8,0,4,6,6,0,0,0,20,3,9,0,0,8,4,0,0,0,26,0,7,0,3,10,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,8,20,29,29,0,3,0,118
11101121024,core,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,4,0,18,3,12,15,3,0,3,3,4,0,43,3,3,9,0,0,0,5,3,0,29,3,12,3,3,0,0,0,0,0,17,0,0,9,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,38,11,6,6,7,17,3,138,0,0,0,4,0,4,0,0,0,13,0,3,0,6,0,4,0,0,0,17,5,14,0,9,13,4,0,0,0,54,4,10,0,11,9,0,0,0,0,29,0,4,0,3,7,3,0,0,0,23,0,0,0,7,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,6,37,39,18,0,6,0,154
11101121101,core,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,5,6,0,0,0,0,0,0,10,6,9,0,0,0,0,0,0,0,15,8,6,3,0,3,0,0,0,0,19,0,0,7,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,19,3,7,7,0,5,0,73,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,4,0,4,3,0,0,0,0,10,5,11,0,0,5,4,0,0,0,16,0,11,0,6,4,0,0,0,0,18,0,7,0,0,6,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,7,16,4,0,3,0,70
11101121102,core,0,0,3,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,9,5,0,0,0,0,0,0,8,4,5,4,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,10,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,13,4,0,4,4,4,0,65,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,0,5,0,0,8,0,0,0,0,15,0,6,0,0,4,0,0,0,0,12,6,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,15,3,0,0,0,55
11101121103,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,6,3,0,0,7,0,0,17,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,9,5,0,32,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,7,0,6,0,3,3,0,0,6,0,16,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,11,5,4,0,7,0,41
11101121104,core,0,0,0,0,0,0,0,5,0,12,0,3,3,3,0,0,0,6,0,8,0,7,4,0,0,0,0,0,0,7,3,5,0,5,0,0,0,0,0,19,12,14,4,0,0,0,0,6,0,36,6,6,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,18,11,6,5,7,15,0,102,0,0,0,3,0,6,0,0,0,14,0,3,0,4,4,0,0,0,0,10,6,3,3,0,0,0,0,0,0,14,7,8,0,4,4,0,0,3,0,28,3,14,0,0,10,3,0,0,0,31,0,10,0,5,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,6,19,27,13,0,5,0,110
11101121105,core,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,11,0,0,5,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,14,0,4,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,21,0,9,0,5,4,0,59,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,6,0,4,0,0,0,0,0,10,4,4,0,3,0,0,0,0,0,6,0,11,0,0,6,0,0,0,0,18,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,5,12,12,8,0,0,0,65
