SA1_CODE_2021,zone_tier,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
10601110732,core,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,3,0,9,4,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,18,0,0,9,7,0,0,0,0,0,18,0,0,10,6,0,0,0,0,0,21,0,0,4,7,0,0,0,0,0,19,0,0,17,13,7,0,0,0,0,37,0,0,0,8,0,0,0,0,0,8,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,14,10,66,46,18,8,8,3,0,179,4,0,3,3,5,6,0,0,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
10601110733,core,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,4,0,10,0,4,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,4,0,0,10,0,0,0,3,7,5,3,0,0,20,0,0,0,3,0,3,0,0,0,9,0,0,0,3,6,9,4,0,0,20,0,0,0,0,0,0,0,0,0,7,3,0,6,11,15,38,35,22,0,136,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,4
10601110801,core,8,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,11,0,0,0,0,7,8,3,4,0,24,0,0,3,0,7,9,9,4,0,28,0,0,3,0,0,9,5,0,0,15,0,0,0,0,3,0,0,0,0,12,0,3,6,7,9,6,0,0,0,25,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,0,0,0,0,9,0,0,9,4,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,0,20,14,13,26,26,29,41,22,16,3,199,4,0,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,6,3,0,0,0,0,4,3,0,0,9
10601110806,core,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,9,0,0,0,5,0,4,0,0,0,7,0,0,0,4,0,3,3,0,0,9,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,11,0,0,3,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,4,0,3,0,0,14,7,5,28,18,13,19,18,7,0,125,3,0,6,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,12
10601110807,core,4,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,9,0,0,4,0,0,0,6,5,0,17,0,0,0,0,0,3,6,7,0,21,0,0,0,0,0,0,4,0,0,14,0,5,5,0,0,0,0,3,0,14,0,9,9,0,5,3,0,0,0,21,0,3,6,6,5,7,4,0,0,26,0,0,4,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,15,8,15,37,34,18,35,22,22,3,196,4,0,3,3,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14
10601110808,core,8,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,3,4,0,18,0,0,0,0,0,0,5,3,0,18,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,11,0,3,9,0,3,4,0,0,0,17,0,0,11,4,0,4,0,0,0,19,0,0,4,0,7,3,0,0,0,12,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,7,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,12,15,31,23,17,22,15,14,3,161,3,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,0,9
10601110809,core,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,6,0,0,5,0,6,0,0,0,0,0,3,0,3,0,10,0,3,0,6,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,0,5,5,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,15,11,14,19,14,12,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
10601110810,core,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,4,4,5,0,10,0,0,0,0,6,6,3,4,0,12,0,0,0,0,0,3,0,0,0,8,0,0,4,0,3,0,0,0,0,7,0,3,0,0,3,3,0,0,0,15,0,3,9,5,9,4,3,0,0,32,0,0,0,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,5,0,0,0,10,0,0,0,0,6,9,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,20,22,21,44,38,17,4,0,170,6,0,0,0,4,0,0,0,0,14,8,0,0,0,4,0,0,0,0,8,0,0,0,0,5,4,0,0,0,9
10601110811,core,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,9,0,0,0,3,0,0,3,6,0,19,0,0,0,0,0,3,9,3,0,11,0,0,0,0,0,3,4,0,0,14,0,0,4,0,3,0,3,0,0,16,0,0,5,0,4,4,0,0,0,16,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,5,3,0,0,7,0,0,6,4,0,4,0,0,0,13,0,0,5,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,10,6,20,21,20,26,32,7,6,154,0,0,0,0,0,9,0,0,0,18,3,0,0,0,0,4,5,0,0,9,4,4,0,0,0,0,6,0,0,12
10601110812,core,6,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,6,3,3,3,25,0,0,4,0,0,5,11,10,0,38,0,0,0,0,4,7,0,0,0,11,0,0,0,0,0,0,0,9,0,16,0,0,0,4,0,0,4,0,0,15,0,0,0,0,5,4,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,0,4,22,10,11,25,15,21,26,34,29,6,177,3,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,0,0,0,0,12
10601110813,core,11,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,8,5,7,24,0,0,0,0,0,0,10,6,23,41,0,0,3,3,0,0,5,0,0,8,0,4,0,0,4,0,3,0,0,12,0,3,9,6,0,0,0,0,0,15,0,5,7,4,3,4,3,0,0,21,0,0,7,0,3,3,0,0,0,19,0,0,0,0,3,0,0,0,0,13,0,0,4,7,4,0,0,0,0,12,0,0,6,5,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,10,10,29,12,12,31,24,24,22,36,18,36,221,6,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,4,5,0,0,0,3,4,0,0,0,6
10601110814,core,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,11,8,9,14,14,0,0,64,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,12
10601110815,core,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,9,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,0,0,4,4,0,0,0,0,0,12,0,0,3,4,4,0,0,0,0,9,0,0,6,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,5,19,16,16,13,12,3,3,101,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
10601110816,core,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,15,0,0,0,0,5,6,8,3,0,22,0,0,0,4,0,0,3,0,0,16,0,0,0,0,0,0,0,5,0,10,0,4,8,0,4,0,0,0,0,19,0,0,5,4,5,4,0,0,0,21,0,0,0,4,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,9,0,6,0,3,4,0,0,0,0,12,0,0,3,3,6,7,0,0,0,15,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,14,16,14,28,17,22,31,22,12,5,166,4,0,3,3,0,7,3,0,0,25,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6
10601110817,core,7,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,3,3,0,0,0,0,4,0,0,6,0,0,0,7,0,4,20,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,5,0,0,12,0,0,0,6,0,4,0,0,0,7,0,3,5,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,15,0,4,0,7,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,11,0,0,0,5,9,0,0,0,0,20,0,0,0,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,5,5,0,0,4,3,0,0,13,14,18,26,22,23,27,20,16,4,169,0,0,0,0,3,3,4,0,0,12,0,0,0,0,0,0,0,0,0,8,6,0,0,3,5,3,0,3,0,12
10601110818,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,7,27,29,68,0,0,0,0,0,0,5,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,10,0,0,3,0,0,0,14,46,30,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601110819,core,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,8,0,0,19,0,0,0,0,0,0,3,0,5,13,0,0,3,0,0,0,4,0,0,14,0,4,3,0,0,0,4,0,0,8,0,0,0,3,3,3,0,0,0,12,0,0,5,7,6,3,0,0,0,19,0,0,4,4,0,5,0,0,0,18,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,5,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,8,8,31,26,19,29,29,6,5,168,3,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8
10601110820,core,4,0,0,0,0,4,0,0,0,17,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,10,11,0,0,34,0,0,0,0,0,5,5,0,0,17,0,0,0,0,5,3,7,3,0,17,0,0,0,0,0,0,3,0,0,12,0,0,8,0,0,3,0,0,0,14,0,0,0,7,0,4,0,0,0,14,0,3,0,0,4,0,0,0,0,6,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,9,15,10,20,19,28,30,33,12,0,180,0,0,0,3,0,6,0,3,0,16,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,5,5,0,0,13
10601110821,core,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,4,0,16,0,0,0,0,4,0,4,3,0,16,0,0,0,0,0,3,7,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,7,4,0,4,0,5,0,18,0,0,4,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,10,10,16,26,18,16,28,11,0,136,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,4,0,8
10601110822,core,12,0,0,4,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,15,0,0,0,0,6,0,5,4,0,21,4,0,5,0,0,10,3,0,0,28,0,0,0,0,0,0,4,0,0,10,5,0,0,3,0,5,7,0,0,19,0,4,7,0,6,6,0,0,0,18,0,6,4,6,0,0,0,0,0,27,0,0,10,3,5,8,0,0,0,24,0,0,4,0,5,0,3,0,0,11,0,0,4,3,3,0,0,0,0,11,0,0,4,6,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,3,0,0,0,5,0,0,17,17,20,41,28,46,38,27,12,0,227,0,0,0,0,3,7,4,0,0,14,4,0,0,0,0,0,0,0,0,4,6,0,3,0,0,4,6,0,0,21
10601110823,core,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,5,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,8,9,11,17,16,9,6,0,90,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,10
10601110824,core,8,0,3,0,0,3,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,8,0,0,4,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,11,13,11,7,12,4,5,76,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
10601110825,core,17,0,0,0,4,0,0,0,0,20,4,0,0,0,0,0,0,0,0,4,0,3,4,0,6,0,0,0,0,19,7,0,7,6,10,3,3,4,0,35,0,3,9,0,3,0,0,9,0,25,0,0,4,8,0,4,5,0,0,22,0,0,3,6,4,0,0,0,0,14,0,0,0,3,7,0,0,0,0,16,0,0,11,5,0,0,0,0,0,19,0,0,3,4,0,3,0,0,0,15,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,6,16,3,10,3,0,0,0,53,40,19,66,50,42,25,9,13,0,263,22,0,6,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,3,3,0,0,5,6,0,0,0,17
10601110826,core,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,7,4,19,10,10,9,8,0,67,4,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5
10601110827,core,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,6,0,4,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601110828,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,3,5,8,13,19,4,3,56,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10601110829,core,0,0,0,0,0,0,3,0,0,8,5,0,0,0,0,4,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,6,0,0,13,0,0,0,3,0,0,8,6,0,23,0,0,4,0,0,0,0,4,0,12,0,6,0,0,0,3,0,0,0,16,3,5,5,6,0,0,5,0,0,17,0,0,5,8,5,4,0,0,0,12,0,0,0,0,3,0,0,0,0,15,0,0,6,3,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,3,3,0,0,21,14,15,28,19,26,26,24,10,3,172,9,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,4,0,0,14
