SA1_CODE_2021,zone_tier,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
11103122736,core,178,442,23,35,38,80,62,115,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,247,565,19,..,265,565
11103122801,core,163,519,3,3,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,530,6,..,177,530
11103122802,core,181,517,0,0,3,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,530,7,..,192,530
11103122803,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11103122804,core,102,288,0,5,0,0,0,5,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,9,111,314,3,..,119,314
11103122805,core,101,266,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,271,10,..,114,271
11103122806,core,170,525,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,536,5,..,182,536
11103122807,core,167,504,8,25,39,100,50,122,13,24,3,9,0,0,0,0,0,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,243,655,16,..,252,655
11103122808,core,145,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,147,435,10,..,157,435
11103122809,core,91,256,11,20,26,55,38,71,39,54,45,62,0,0,0,0,0,0,80,118,0,0,0,0,0,0,0,0,0,0,0,0,213,453,26,..,238,453
11103122810,core,112,282,20,45,57,123,78,168,18,19,30,41,0,0,0,0,0,0,48,62,0,0,0,0,0,0,0,0,0,0,0,0,243,515,36,..,280,515
11103122811,core,166,528,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,171,534,8,..,180,534
11103122812,core,167,494,4,4,0,3,4,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,177,501,6,..,175,501
11103122813,core,142,384,28,48,9,21,36,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,182,461,10,..,193,461
11103122814,core,68,173,20,46,60,158,77,204,32,56,9,25,0,0,0,0,0,0,40,79,0,0,0,0,0,0,0,0,0,0,0,0,193,455,23,..,213,455
11103122815,core,57,146,5,9,31,55,35,62,20,27,43,64,0,0,0,0,0,0,62,89,0,0,0,0,0,0,0,0,0,0,0,0,148,300,9,..,159,300
11103122816,core,45,125,43,52,31,50,71,99,13,31,30,52,0,0,0,0,0,0,45,75,0,0,0,0,0,0,0,0,0,0,0,0,163,304,14,..,180,304
11103122817,core,114,292,17,37,48,96,67,131,60,92,44,63,0,0,0,0,0,0,101,156,0,0,0,0,0,0,0,0,0,0,0,0,287,580,43,..,329,580
11103122818,core,186,546,3,6,19,53,19,66,21,19,0,0,0,0,0,0,4,0,21,26,0,0,0,0,0,0,0,0,0,0,0,0,223,635,10,..,236,635
11103122819,core,102,284,0,0,6,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,292,6,..,109,292
11103122820,core,163,474,0,0,7,15,7,15,15,13,6,7,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,188,508,8,..,196,508
11103122821,core,141,398,0,0,4,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,407,9,..,157,407
11103122822,core,114,314,12,17,8,18,19,31,5,5,0,0,0,0,0,0,4,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,138,356,12,..,156,356
11103122823,core,21,56,12,17,36,85,47,100,31,47,46,80,0,0,0,0,0,0,80,122,0,0,0,0,0,0,0,0,0,0,0,0,152,275,12,..,159,275
11103122824,core,38,100,9,22,75,131,87,149,4,6,8,18,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,6,135,277,20,..,155,277
11103122825,core,60,149,9,18,63,126,75,145,11,12,18,30,0,0,0,0,0,0,27,46,0,0,0,0,0,0,0,0,0,0,0,0,163,345,12,..,172,345
11103122826,core,130,367,4,9,45,102,48,114,54,72,29,55,25,44,0,0,0,0,114,180,0,0,0,0,0,0,0,0,0,0,0,0,292,654,27,..,319,654
11103122827,core,77,238,5,6,12,30,19,39,19,27,70,98,18,31,0,0,0,0,112,158,0,0,0,0,0,0,0,0,0,0,0,0,205,430,48,..,247,430
11103122828,core,53,161,4,6,24,49,25,55,11,20,28,51,0,0,0,0,0,5,34,69,0,0,0,0,0,0,0,0,0,0,0,0,113,283,22,..,138,283
11103122829,core,114,300,3,4,76,173,80,183,55,88,8,9,0,0,0,0,0,0,62,98,0,0,0,0,0,0,0,0,0,0,0,0,257,583,40,..,295,583
11103122830,core,73,193,29,55,34,62,66,114,13,30,20,37,0,0,0,0,0,0,43,67,0,0,0,0,0,0,0,0,0,0,0,0,178,377,17,..,198,377
11103122831,core,125,359,11,11,19,40,29,58,0,0,23,46,7,4,0,0,0,0,33,53,0,0,0,0,0,0,0,0,0,0,0,0,187,475,13,..,201,475
11103122832,core,86,251,6,23,28,66,36,83,40,62,30,53,10,17,0,0,0,0,80,132,0,0,0,0,0,0,0,0,0,0,0,0,199,467,17,..,222,467
11103122901,core,0,0,0,0,82,153,82,153,8,16,68,106,71,134,0,0,0,0,154,256,0,0,0,0,0,0,0,0,0,0,0,0,240,406,30,..,268,406
11103122902,core,36,90,61,128,97,176,159,307,29,49,20,34,0,0,0,0,0,0,49,74,0,0,0,0,0,0,0,0,0,0,3,3,254,479,36,..,288,479
11103122903,core,0,0,0,0,6,12,6,12,0,0,0,0,312,521,195,320,0,0,509,833,0,0,0,0,0,0,0,0,0,0,0,6,517,857,142,..,656,857
11103122905,core,33,101,0,0,43,92,43,92,18,26,141,245,169,255,75,145,0,0,409,667,0,0,0,0,0,0,8,13,8,13,0,4,493,873,132,..,625,873
11103122906,core,0,0,0,9,3,4,6,13,11,23,4,10,49,82,82,148,0,0,143,266,0,0,0,0,0,0,9,9,9,9,0,0,162,288,26,..,188,288
11103122908,core,0,5,0,0,67,132,67,132,6,21,25,57,43,74,24,53,0,0,99,203,0,0,0,0,0,0,0,3,0,3,0,0,170,343,53,..,218,343
11103122909,core,21,52,3,3,68,168,71,170,26,44,5,16,33,61,0,0,0,0,69,116,0,0,0,0,0,0,0,0,0,0,0,0,161,346,36,..,195,346
11103122910,core,14,36,0,0,51,104,51,104,16,25,65,111,23,36,0,0,0,0,99,169,0,0,0,0,0,0,0,0,0,0,0,3,167,318,25,..,188,318
11103122911,core,30,77,3,13,67,169,70,185,76,151,121,202,8,17,0,0,0,0,206,373,0,0,0,0,0,0,0,0,0,0,0,0,313,627,37,..,343,627
11103122912,core,3,7,0,0,64,147,64,147,14,24,18,31,28,54,13,23,0,0,73,139,0,0,0,0,0,0,0,0,0,0,5,3,141,295,44,..,185,295
11103122913,core,36,93,0,3,40,93,40,90,21,23,12,17,40,55,0,0,0,0,73,99,0,0,0,0,0,0,0,0,0,0,4,4,145,289,45,..,194,289
11103122914,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11103122916,core,23,63,53,133,90,186,142,320,6,7,0,0,24,37,0,0,0,0,24,48,0,0,0,0,0,0,0,0,0,0,0,6,195,430,17,..,211,430
11103122917,core,34,72,25,56,76,174,105,228,13,12,15,24,0,0,0,0,0,0,25,46,0,0,0,0,0,0,0,0,0,0,0,0,159,341,19,..,181,341
11103122918,core,18,53,19,29,135,274,148,304,4,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,171,362,23,..,197,362
11103122919,core,61,139,24,43,72,167,96,207,19,35,30,73,0,0,0,0,0,0,53,102,0,0,0,0,0,0,0,0,0,0,0,0,213,445,26,..,234,445
11103122920,core,70,180,7,24,8,12,18,40,9,15,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,92,231,12,..,96,231
11103122921,core,39,112,3,0,16,37,17,45,18,43,0,0,0,0,0,0,0,0,18,43,0,0,0,0,0,0,0,0,0,0,0,0,79,194,5,..,84,194
11103122922,core,88,240,0,0,33,102,33,102,20,42,9,10,0,0,0,0,0,0,30,48,0,0,0,0,0,0,0,0,0,0,0,0,149,398,17,..,164,398
11103122923,core,37,88,0,0,57,142,57,142,92,139,88,102,0,0,0,0,0,0,177,239,0,0,0,0,0,0,0,0,0,0,0,0,269,471,89,..,357,471
11103122924,core,51,148,0,4,8,11,3,12,40,63,44,85,0,0,0,0,0,0,77,151,0,0,0,0,0,0,0,0,0,0,0,0,138,318,23,..,165,318
11103122925,core,72,195,31,64,97,173,125,233,20,30,59,89,44,67,0,0,0,4,116,188,0,0,0,0,0,0,0,0,0,0,0,0,321,627,41,..,364,627
11103122926,core,29,101,5,9,22,56,31,71,66,99,31,50,12,21,0,0,0,0,105,165,0,0,0,0,0,0,0,0,0,0,0,0,165,335,21,..,194,335
11103122927,core,11,13,0,0,21,53,21,53,11,21,17,32,77,134,56,121,0,0,155,299,0,0,0,0,0,0,0,0,0,0,6,6,195,371,50,..,242,371
11103122928,core,6,13,0,0,0,0,0,0,21,21,0,0,43,73,128,219,0,0,197,312,0,0,0,0,0,0,0,3,0,3,0,3,207,336,65,..,270,336
11103122929,core,0,0,3,6,3,10,6,13,23,28,0,0,191,361,0,0,0,0,219,384,0,0,0,0,0,0,0,0,0,0,0,0,227,402,46,..,272,402
11103122930,core,0,0,0,0,0,0,0,0,0,0,0,0,26,46,267,380,0,0,298,430,0,0,0,0,0,0,0,0,0,0,0,0,294,430,154,..,449,430
11103122931,core,0,3,0,0,0,0,0,0,12,24,3,0,134,226,112,175,0,0,261,424,0,0,0,0,0,0,5,7,5,7,7,9,270,445,54,..,327,445
11103122932,core,5,3,0,0,0,0,0,0,0,0,26,43,101,191,92,141,0,0,219,375,0,0,0,0,0,0,6,15,6,15,0,0,229,397,49,..,279,397
11103123001,core,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,..,10,18
11103123101,core,93,247,18,28,62,120,79,148,7,12,12,8,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,186,418,22,..,210,418
11103123102,core,155,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,161,418,4,..,170,418
11103123103,core,80,205,19,47,27,61,39,103,18,27,0,0,25,32,0,0,0,3,42,63,0,0,0,0,0,0,0,0,0,0,0,0,171,372,21,..,194,372
11103123104,core,226,592,7,20,13,36,21,53,7,3,0,0,0,0,0,0,8,9,8,19,0,0,0,0,0,0,0,0,0,0,0,0,254,667,13,..,270,667
11103123105,core,49,113,16,17,0,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,0,0,75,143,6,..,76,143
11103123106,core,9,13,122,203,7,11,126,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,226,7,..,137,226
11103123107,core,30,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,77,0,..,30,77
11103123108,core,184,448,11,18,7,29,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,496,7,..,213,496
11103123109,core,221,533,14,38,19,30,32,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,256,610,16,..,264,610
11103123110,core,106,275,53,93,74,166,125,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,533,18,..,250,533
11103123111,core,146,383,55,86,14,42,68,128,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,509,11,..,238,509
11103123112,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11103123113,core,180,433,4,13,49,133,60,144,9,7,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,3,251,590,15,..,262,590
11103123114,core,214,590,4,14,13,35,19,47,19,28,0,0,0,0,0,0,5,13,22,45,0,0,0,0,0,0,0,0,0,0,4,9,255,689,13,..,271,689
11103123115,core,166,391,9,19,3,5,20,28,0,0,0,0,0,0,0,0,3,15,4,13,0,0,0,0,0,0,0,0,0,0,0,0,190,430,11,..,197,430
11103123116,core,168,446,3,9,0,8,5,13,8,10,0,0,0,0,0,0,0,12,10,18,0,0,0,0,0,0,0,0,0,0,0,0,190,483,8,..,199,483
11103123117,core,80,183,4,12,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,199,5,..,90,199
11103123118,core,47,130,17,29,0,0,17,29,10,14,12,19,0,0,0,0,0,0,20,37,0,0,0,0,0,0,0,0,0,0,0,3,87,202,0,..,91,202
11103123119,core,80,210,39,82,50,141,85,219,28,46,3,19,0,0,0,0,0,0,32,61,0,0,0,0,0,0,0,0,0,0,0,0,201,497,8,..,206,497
11103123120,core,24,54,8,13,74,168,80,183,8,17,30,45,0,0,0,0,0,0,32,61,0,0,0,0,0,0,0,0,0,0,0,0,139,307,40,..,177,307
11103123121,core,45,129,7,14,37,85,39,97,26,52,35,79,0,0,0,0,0,0,58,129,0,0,0,0,0,0,0,0,0,0,0,0,144,352,3,..,145,352
11103123122,core,121,311,25,44,11,23,33,67,9,17,11,22,0,0,0,0,4,13,26,55,0,0,0,0,0,0,0,0,0,0,0,0,179,431,8,..,189,431
11103123123,core,131,333,26,70,32,84,59,158,35,116,0,0,0,0,0,0,6,8,40,123,0,0,0,0,0,0,0,0,0,0,0,6,229,619,10,..,243,619
11103123124,core,163,479,37,75,17,48,53,126,12,22,0,0,0,0,0,0,0,9,13,25,0,0,0,0,0,0,0,0,0,0,0,0,232,632,21,..,252,632
11103123125,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11103123126,core,72,182,0,0,0,0,0,0,23,45,61,99,0,0,0,0,0,0,84,144,0,0,0,0,0,0,0,0,0,0,0,0,151,328,29,..,185,328
11103123201,core,135,335,5,9,9,18,10,28,3,10,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,148,370,8,..,158,370
11103123202,core,148,372,18,33,0,0,22,33,4,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,178,409,17,..,189,409
11103123203,core,135,312,4,0,3,0,8,8,10,15,0,0,0,0,0,0,0,0,9,19,5,14,0,0,0,0,0,0,6,14,0,10,163,364,11,..,174,364
11103123204,core,125,272,3,7,23,35,25,38,62,88,9,15,0,0,0,0,0,0,69,102,0,0,0,0,0,0,0,0,0,0,0,0,224,414,28,..,256,414
11103123205,core,157,395,0,0,6,15,6,15,38,59,0,0,0,0,0,0,0,0,39,54,0,0,0,0,0,0,0,0,0,0,0,0,208,467,24,..,231,467
11103123206,core,119,294,4,5,0,0,4,5,5,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,128,305,16,..,139,305
11103123207,core,161,442,6,11,3,12,8,23,8,17,0,0,0,0,0,0,3,4,14,24,0,0,0,0,0,0,0,0,0,0,0,0,188,488,17,..,201,488
11103123208,core,105,268,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,114,290,11,..,121,290
11103123209,core,175,428,4,4,14,28,16,30,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,197,460,15,..,213,460
11103123210,core,48,107,0,0,0,7,0,7,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,54,125,7,..,57,125
11103123211,core,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,..,3,6
11103123213,core,441,645,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,652,34,..,482,652
11103123216,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11103123217,core,242,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,245,395,0,..,245,395
11103123218,core,153,478,0,8,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,488,6,..,163,488
11103123219,core,213,610,7,15,4,5,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,222,630,13,..,237,630
11103123220,core,236,790,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,790,3,..,243,790
11103123221,core,121,216,68,113,12,21,80,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,345,32,..,230,345
11103123222,core,105,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,106,276,5,..,114,276
11103123223,core,161,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,486,4,..,165,486
11103123224,core,163,392,9,18,0,4,7,25,7,5,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,178,427,10,..,187,427
11103123301,core,145,352,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,155,371,3,..,157,371
11103123302,core,125,283,24,44,32,74,58,115,17,38,0,0,0,0,0,0,0,4,21,45,0,0,0,0,0,0,0,0,0,0,0,0,204,442,12,..,213,442
11103123303,core,172,409,9,15,23,52,35,64,20,35,0,0,0,0,0,0,0,8,21,42,0,0,0,0,0,0,0,8,0,8,0,0,230,521,23,..,254,521
11103123304,core,230,599,18,20,27,64,43,87,16,31,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,0,6,16,6,16,0,0,295,728,17,..,312,728
11103123305,core,152,353,76,122,40,103,114,224,9,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,267,583,27,..,296,583
11103123306,core,128,296,36,72,54,77,93,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,436,7,..,231,436
11103123307,core,208,324,35,59,0,0,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,243,392,18,..,260,392
11103123308,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11103123309,core,152,341,30,46,7,8,34,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,408,9,..,192,408
11103123310,core,250,599,23,35,30,79,54,113,23,33,0,0,0,0,0,0,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,4,327,743,17,..,340,743
11103123311,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11103123312,core,152,397,9,7,23,72,32,78,12,18,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,201,502,10,..,212,502
11103123313,core,0,0,55,117,52,105,108,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,217,6,..,110,217
11103123314,core,148,343,27,35,4,10,31,44,0,3,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,180,391,7,..,184,391
11103123315,core,162,398,25,34,13,28,38,55,9,15,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,9,11,9,11,0,0,215,479,12,..,227,479
11103123316,core,193,530,7,19,0,0,13,25,5,15,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,213,571,7,..,221,571
11103123317,core,118,287,22,34,75,139,92,175,36,70,7,12,0,0,0,0,5,9,48,92,0,0,0,0,0,0,0,0,0,0,0,0,263,545,27,..,293,545
11103123318,core,124,267,4,11,7,15,12,28,24,26,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,158,325,4,..,163,325
11103123319,core,217,624,14,22,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,651,16,..,244,651
11103123320,core,104,319,17,36,25,62,45,96,0,0,6,21,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,157,434,16,..,167,434
11103123321,core,214,534,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,534,6,..,219,534
11103123322,core,134,384,10,7,15,20,21,28,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,158,411,4,..,164,411
11103123323,core,97,264,76,141,11,23,81,163,5,9,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,189,438,9,..,194,438
11103123324,core,132,340,45,87,0,0,45,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,427,6,..,186,427
11103123325,core,190,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,477,10,..,199,477
11103123326,core,89,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,227,6,..,95,227
11103123327,core,210,564,0,0,4,14,8,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,217,576,10,..,229,576
11103123328,core,143,433,7,10,0,0,7,10,10,16,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,163,454,7,..,166,454
11103123329,core,140,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,410,0,..,142,410
11103123330,core,121,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,370,7,..,123,370
11103123331,core,119,305,22,41,38,99,59,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,446,12,..,194,446
11103123332,core,132,303,15,25,0,0,17,31,6,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,156,341,4,..,164,341
11103123333,core,132,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,357,8,..,134,357
11103123334,core,182,462,14,22,4,8,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,492,13,..,215,492
11103123335,core,186,479,9,15,0,0,9,15,7,10,0,0,0,0,0,0,4,12,9,21,0,0,0,0,0,0,0,0,0,0,0,0,210,511,19,..,226,511
11103123336,core,209,497,5,4,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,213,511,6,..,218,511
11103123337,core,237,543,9,14,7,8,18,20,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,5,263,577,16,..,278,577
11103123338,core,118,364,13,24,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,388,0,..,137,388
11103123339,core,90,227,35,79,7,16,39,96,6,8,28,46,0,0,0,0,0,0,35,60,0,0,0,0,0,0,3,4,3,4,0,0,168,387,18,..,187,387
11103123340,core,108,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,284,5,..,112,284
11103123341,core,195,482,8,13,24,52,36,71,9,9,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,240,560,11,..,249,560
11103123342,core,222,526,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,5,0,5,0,0,227,545,15,..,243,545
11103123343,core,205,477,9,19,3,5,12,28,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,216,510,11,..,230,510
11103123344,core,127,358,88,113,4,9,98,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,485,13,..,239,485
11103123401,core,128,317,0,3,0,0,0,3,22,21,12,16,0,0,0,0,0,5,31,41,0,0,0,0,0,0,7,6,7,6,0,0,167,372,9,..,174,372
11103123402,core,234,589,10,24,0,0,13,26,13,23,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,265,639,7,..,274,639
11103123403,core,176,493,4,11,7,10,10,26,8,22,0,0,0,0,0,0,8,20,20,43,0,0,0,0,0,0,0,0,0,0,0,0,202,554,11,..,211,554
