SA1_CODE_2021,zone_tier,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
10604112912,external,0,0,0,0,3,0,3,0,0,8,0,0,5,0,4,0,8,0,0,14,0,4,3,0,0,0,3,3,0,11,0,0,0,4,0,0,3,0,0,5,0,0,0,0,7,0,0,4,0,10,0,0,3,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,4,11,18,20,19,19,8,5,103,7,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,3,0,14,0,0,0,0,3,0,14,5,0,21,0,0,5,0,3,0,11,3,0,27,0,4,3,4,0,5,4,3,0,18
10604112913,external,0,0,0,4,0,0,3,0,0,10,0,0,0,0,5,3,0,0,0,8,0,0,7,3,0,0,0,0,0,12,4,0,0,0,7,0,5,0,0,17,0,0,0,0,0,3,5,0,0,9,0,0,0,3,3,3,0,0,0,20,0,3,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,16,12,15,20,21,26,27,26,4,4,141,5,0,0,0,0,5,0,0,0,19,0,0,0,0,0,4,5,0,0,10,0,0,0,0,0,7,3,0,0,13,0,0,0,4,4,0,8,0,0,16,0,0,0,0,4,3,0,0,0,15,3,0,7,3,0,0,5,0,0,19
10604112914,external,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,8,0,6,21,0,0,4,0,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,11,0,0,0,5,4,0,0,0,0,13,0,0,3,6,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,7,4,20,14,18,13,18,8,10,119,15,0,0,0,3,4,6,0,0,23,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,4,5,6,0,21,0,0,0,0,0,0,18,6,14,36,0,0,3,0,0,0,0,0,0,12
10604112915,external,0,0,0,0,0,7,10,3,0,16,0,0,0,7,0,0,12,3,3,22,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,3,3,0,3,0,0,0,5,0,3,6,0,3,0,0,0,0,8,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,8,12,15,13,12,23,22,13,8,118,0,0,0,0,0,0,3,0,0,17,5,0,0,0,0,0,0,3,0,7,0,4,0,3,0,5,3,0,0,21,0,0,0,0,0,10,14,6,0,30,0,0,3,7,3,0,13,4,0,36,0,0,0,0,0,3,6,6,0,11
10604112916,external,0,0,3,0,6,0,6,3,0,22,0,0,3,0,0,3,10,15,9,46,0,0,0,11,3,4,7,0,4,23,0,3,3,3,0,4,3,0,0,17,0,0,0,0,0,0,0,4,0,7,0,0,4,0,3,0,0,0,0,10,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,4,0,26,6,15,31,30,26,26,32,28,14,204,4,0,0,4,0,4,8,3,0,14,3,0,0,0,0,4,3,7,0,13,0,0,0,0,3,5,4,0,3,19,0,4,3,0,6,6,15,5,0,42,0,0,3,5,4,12,18,23,15,78,0,0,3,9,0,4,10,5,4,40
10604112917,external,0,0,0,0,0,0,4,0,0,14,0,0,0,0,5,4,4,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,7,0,0,0,3,0,5,0,0,0,14,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,14,7,4,17,17,21,15,18,11,0,116,11,5,0,5,5,0,7,3,0,27,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,7,3,0,24,0,0,0,0,3,6,9,3,0,22,0,0,0,0,0,0,4,0,0,4
10604112918,external,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,5,4,3,4,0,0,0,7,0,0,3,0,3,0,4,0,0,8,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,3,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,11,4,10,20,17,18,8,13,6,0,98,4,0,0,0,0,4,0,0,0,11,0,0,4,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,4,0,6,5,0,5,4,5,4,0,0,0,15
10604112919,external,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,10,6,15,13,10,8,0,62,4,0,5,0,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,8,0,0,15,0,0,0,0,4,5,7,0,0,19,0,0,0,0,3,0,6,5,0,15,0,0,0,0,0,3,0,0,0,9
10604112920,external,0,0,5,4,0,0,0,0,0,11,0,0,0,6,0,5,3,5,4,19,0,3,0,3,3,3,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,12,0,4,11,3,7,4,6,0,0,30,0,0,5,0,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,13,18,26,25,30,17,9,3,161,7,0,3,0,0,6,4,3,0,23,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,10,0,0,5,4,0,0,0,0,0,21,0,0,0,6,0,5,11,0,3,26,0,4,0,3,3,6,0,0,0,22
10604112921,external,0,0,0,0,5,3,5,7,0,21,0,0,0,0,0,6,12,5,8,28,0,0,4,4,3,7,5,9,0,23,6,0,0,3,4,0,0,0,0,16,0,0,3,0,9,4,0,0,0,15,0,0,0,0,4,3,5,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,14,15,5,16,18,22,28,37,20,5,169,12,0,3,0,3,8,6,3,0,28,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,5,0,10,5,0,0,3,5,7,15,17,0,48,0,0,0,0,7,9,13,7,8,45,0,5,4,4,3,8,8,8,3,34
10604112922,external,0,0,4,5,0,3,5,3,0,26,0,0,3,0,4,3,11,7,4,37,0,3,0,4,3,0,6,3,0,23,0,3,4,3,6,0,0,0,3,13,0,0,0,0,0,3,0,0,0,8,0,0,0,5,4,0,0,0,0,9,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,10,26,13,9,11,19,31,44,38,18,19,202,6,0,0,0,0,4,8,4,0,31,0,0,3,0,0,7,0,0,0,8,0,0,4,0,8,10,0,0,3,29,0,0,5,5,0,8,14,8,0,52,3,7,4,0,3,7,20,13,9,57,0,6,0,7,0,3,16,3,4,36
10604112923,external,0,0,0,3,0,7,8,6,0,33,0,0,0,0,3,8,3,0,0,21,0,0,4,5,9,5,0,4,0,25,0,0,0,3,6,6,0,4,0,19,0,0,0,5,6,5,0,0,0,14,0,3,0,4,5,5,0,0,0,23,0,0,0,0,5,3,0,0,0,11,0,0,0,4,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,12,3,0,0,26,23,12,24,33,53,69,38,16,11,272,24,0,0,3,12,15,10,0,0,75,3,0,0,0,0,7,0,3,0,14,5,0,10,3,5,14,0,4,3,38,0,6,4,7,0,6,22,9,0,55,3,0,0,3,0,6,11,10,4,42,0,0,5,8,9,11,10,5,0,48
11101120601,core,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,0,0,11,5,18,0,0,0,0,0,0,8,4,3,17,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,3,10,6,3,29,33,17,102,3,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,4,0,3,9,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,9,9,4,24,0,0,0,0,0,0,11,11,9,29,0,0,0,0,0,0,5,10,0,25
11101120602,core,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,11,0,4,0,0,0,0,0,4,0,10,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,4,0,0,0,14,0,0,0,7,6,0,0,3,0,15,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,13,4,16,15,25,17,17,18,3,133,3,0,0,0,5,0,6,4,0,11,6,0,0,0,0,0,3,0,0,13,5,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,4,9,4,19,0,0,0,0,3,0,4,4,0,10,4,5,0,0,0,4,8,0,0,19
11101120603,core,0,0,0,0,0,0,6,0,0,8,0,0,0,0,4,0,0,6,0,13,0,0,4,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,15,15,11,10,14,13,0,106,6,0,4,0,0,4,4,0,0,22,7,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,0,0,11,0,0,0,0,4,0,5,7,3,18,0,0,6,0,3,0,7,7,0,21
11101120604,core,0,0,0,4,3,4,5,5,0,20,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,3,4,0,0,16,0,0,0,7,5,5,0,0,0,14,0,5,0,0,0,4,0,0,0,11,0,0,0,0,3,4,0,0,0,11,0,0,3,0,6,4,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,0,0,6,4,0,0,0,0,9,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,15,18,24,34,12,13,5,143,11,0,0,0,0,3,0,0,0,22,5,0,0,0,0,0,0,0,0,6,0,0,4,0,0,6,0,5,3,19,0,0,0,4,4,4,6,8,0,23,0,3,0,0,0,4,5,0,0,8,0,0,3,0,3,4,6,0,0,21
11101120605,core,0,0,3,3,0,0,5,0,0,16,0,0,4,0,5,5,6,3,0,25,0,0,8,5,3,4,3,0,0,25,0,3,0,8,0,5,0,0,0,15,0,0,4,3,0,3,5,0,0,18,0,0,5,0,0,0,0,0,0,12,0,0,0,6,5,3,0,0,0,12,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,13,17,7,31,31,25,32,24,9,0,178,7,0,0,5,3,5,0,0,0,24,11,0,0,0,0,0,0,0,0,14,3,4,4,5,5,3,0,0,0,20,4,0,3,3,3,4,5,3,0,32,0,0,6,3,8,6,10,5,5,44,3,8,8,5,9,6,7,0,0,35
11101120606,core,3,4,5,0,3,4,4,10,0,29,0,0,0,4,0,3,8,3,3,27,0,0,0,4,7,9,4,3,7,26,0,0,6,7,4,8,9,3,0,29,0,0,3,3,5,5,3,3,0,27,0,0,0,0,4,0,0,6,0,16,0,3,3,7,3,0,3,0,0,16,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,4,0,10,9,4,31,12,12,30,30,35,44,46,40,26,269,7,0,3,0,0,7,7,4,0,37,3,6,0,0,0,3,3,4,3,17,0,0,0,0,6,8,4,6,12,36,3,0,5,0,8,6,3,19,5,44,0,0,0,3,3,8,10,13,4,53,0,0,0,4,3,12,9,6,7,51
11101120607,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120608,core,3,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,9,4,6,22,0,4,3,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,7,0,0,6,3,3,5,0,0,0,21,0,0,3,5,4,0,3,0,0,14,0,0,0,3,0,4,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,8,8,21,21,23,18,17,11,9,142,3,0,4,3,0,5,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,11,3,4,3,0,3,0,3,0,0,23,0,0,4,0,0,6,13,4,6,38,0,6,3,3,0,4,5,5,0,25
11101120609,core,0,3,0,0,0,0,0,8,5,23,0,0,5,0,9,0,5,8,3,28,0,0,3,6,4,3,0,0,0,19,0,3,9,3,0,0,0,5,0,19,0,3,3,3,0,0,4,0,0,14,0,4,5,3,0,4,0,0,4,17,0,0,3,5,4,0,0,0,0,10,0,0,3,0,0,4,0,0,0,7,0,0,4,3,0,0,0,0,0,6,0,0,5,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,15,42,4,19,30,25,31,28,19,38,31,225,7,0,3,0,3,3,0,0,6,20,3,0,0,3,0,0,0,0,0,12,4,0,4,5,0,0,0,0,0,12,0,3,3,0,0,3,8,12,7,42,4,0,3,0,6,0,7,6,9,41,4,4,3,0,4,4,0,4,4,30
11101120610,core,0,0,0,5,0,4,13,4,0,28,0,0,4,3,7,3,9,10,0,35,0,4,0,13,3,5,5,0,0,32,0,4,6,3,4,3,5,3,0,26,0,3,0,7,10,8,3,0,0,26,0,3,3,4,9,11,0,0,0,30,0,0,3,5,8,5,0,0,0,19,0,0,3,3,3,0,0,0,0,18,0,0,3,4,4,4,0,0,0,18,0,0,0,4,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,18,19,56,58,56,39,22,5,304,19,0,0,0,3,10,6,3,0,45,14,0,0,0,0,4,5,0,0,23,11,5,0,0,0,0,5,3,0,29,0,4,5,6,4,4,15,16,0,58,0,8,4,3,3,6,11,10,7,51,3,9,3,13,3,6,8,3,0,50
11101120611,core,0,0,0,0,0,0,9,3,0,11,0,0,0,3,0,6,3,4,0,19,3,3,0,0,4,4,0,0,0,15,0,0,3,5,0,0,3,0,0,12,0,6,7,6,10,0,0,0,0,22,0,3,0,0,7,4,0,0,0,23,0,0,8,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,14,31,22,33,20,21,10,0,165,4,0,3,0,0,3,0,0,0,12,7,0,0,0,0,0,0,0,0,14,5,0,3,5,0,7,4,4,0,25,0,3,0,0,0,0,17,3,0,31,4,0,0,3,0,6,8,4,0,27,8,4,0,0,4,4,3,3,0,34
11101120612,core,0,0,5,0,0,0,3,3,0,15,0,0,0,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,9,0,5,0,6,9,3,3,0,0,25,0,0,6,5,4,4,4,0,0,26,0,0,10,0,4,8,0,0,0,24,0,0,0,4,4,0,3,0,0,17,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,7,3,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,12,30,32,41,36,31,21,8,213,7,5,0,7,5,9,12,6,0,48,8,0,0,0,0,6,8,0,0,17,0,0,0,0,0,6,3,4,3,21,0,0,5,4,0,0,7,10,0,27,0,0,0,0,0,4,4,5,0,20,0,7,8,0,0,0,8,0,0,23
11101120613,core,0,0,3,0,0,0,0,4,0,8,3,0,0,3,0,0,5,4,0,20,0,0,0,3,5,0,4,3,0,15,0,4,4,6,4,0,0,0,0,24,0,0,7,5,0,0,7,0,0,16,0,0,3,0,0,3,0,0,0,12,0,0,8,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,8,24,22,16,18,20,10,9,139,0,0,0,0,0,3,0,0,0,8,8,0,0,0,0,0,0,0,0,11,0,0,0,4,0,3,0,0,0,13,8,0,7,0,0,3,5,6,3,22,3,3,3,3,0,9,10,4,3,38,0,0,0,3,3,6,5,5,0,28
11101120614,core,0,0,0,0,0,3,3,8,0,15,0,0,0,0,0,5,9,3,4,14,0,0,7,0,0,0,3,3,0,14,0,0,0,0,5,3,0,0,0,5,0,0,6,3,0,0,3,0,0,12,0,0,4,0,0,6,0,0,0,10,0,0,0,5,0,0,0,0,0,8,0,5,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,17,18,17,14,11,8,115,4,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,5,5,11,0,32,0,0,0,0,0,5,10,7,4,29,0,0,7,0,0,0,6,8,0,21
11101120615,core,0,0,0,9,3,8,11,0,0,28,0,0,0,0,0,3,6,7,0,26,0,4,3,0,3,3,3,0,0,20,0,3,3,4,4,3,0,0,0,21,0,0,0,8,3,5,4,0,0,22,0,0,4,10,4,0,3,0,0,19,0,0,5,4,3,5,3,0,0,14,0,0,0,0,5,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,4,8,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,16,25,33,45,41,39,18,3,242,13,5,5,4,0,5,5,0,0,30,9,0,0,4,0,4,3,0,0,18,11,4,5,0,0,5,7,3,0,31,4,3,4,9,3,6,18,3,0,45,0,0,3,0,0,5,18,10,0,45,11,4,4,4,3,7,7,0,0,40
