SA1_CODE_2021,zone_tier,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
11103123224,core,..,55,55,42,5,50,30,0,30,23,0,22,10,0,10,0,0,0,114,63,178
11103123301,core,..,40,40,43,9,52,38,6,36,17,0,18,4,0,8,5,0,5,100,51,155
11103123302,core,..,62,62,60,11,71,36,6,41,12,0,15,9,0,9,5,0,5,122,78,204
11103123303,core,..,87,87,53,8,60,33,4,36,26,0,26,13,0,13,11,0,11,132,100,230
11103123304,core,..,75,75,100,14,118,33,0,36,39,0,39,20,0,18,15,0,15,204,94,295
11103123305,core,..,94,94,79,9,87,46,4,56,23,0,22,6,0,6,4,0,4,160,111,267
11103123306,core,..,96,96,62,10,69,26,3,26,17,0,17,10,0,10,6,0,6,113,107,222
11103123307,core,..,125,125,110,3,114,4,0,4,3,0,3,0,0,0,0,0,0,117,124,243
11103123308,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103123309,core,..,70,70,55,4,57,29,0,27,21,0,21,9,0,9,0,0,0,114,75,188
11103123310,core,..,106,106,103,6,108,51,4,59,33,0,33,14,0,14,13,0,11,203,117,327
11103123311,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103123312,core,..,49,49,58,15,71,28,9,38,21,0,24,13,0,14,4,0,4,125,73,201
11103123313,core,..,42,42,30,3,37,21,0,21,9,0,9,4,0,4,0,0,0,60,46,108
11103123314,core,..,55,55,51,6,56,33,0,33,18,0,18,8,0,8,4,0,4,115,60,180
11103123315,core,..,76,76,44,14,60,44,4,43,18,0,19,9,0,5,8,0,8,117,96,215
11103123316,core,..,36,36,74,4,75,43,0,43,30,0,30,16,3,20,9,0,9,168,44,213
11103123317,core,..,125,125,50,9,61,38,5,38,21,0,24,5,0,5,7,0,7,124,137,263
11103123318,core,..,51,51,59,8,61,16,4,15,13,0,13,4,0,4,0,0,0,93,65,158
11103123319,core,..,48,48,65,0,61,44,4,50,38,0,38,23,0,23,14,0,14,184,53,235
11103123320,core,..,30,30,43,7,49,25,5,32,21,0,21,22,0,22,4,0,4,111,48,157
11103123321,core,..,41,41,73,4,81,43,0,46,36,0,36,13,0,14,0,0,0,165,47,215
11103123322,core,..,36,36,40,6,47,25,3,30,25,0,25,13,0,13,6,0,6,111,49,158
11103123323,core,..,65,65,56,3,59,23,0,24,34,0,34,10,0,10,0,0,0,118,71,189
11103123324,core,..,46,46,51,7,51,40,0,43,21,0,21,7,0,10,0,0,0,124,51,175
11103123325,core,..,35,35,66,0,72,44,0,42,28,0,28,3,0,3,3,0,3,147,41,190
11103123326,core,..,12,12,28,4,31,15,0,19,16,0,19,0,0,0,0,0,0,68,20,89
11103123327,core,..,37,37,84,5,86,34,3,37,27,0,27,24,0,24,4,0,4,172,47,217
11103123328,core,..,30,30,49,4,52,22,0,22,39,0,39,15,0,15,6,0,6,130,33,163
11103123329,core,..,13,13,50,0,50,25,0,25,31,0,31,12,0,12,0,0,0,124,13,140
11103123330,core,..,8,8,36,0,39,31,0,31,31,0,30,12,0,12,4,0,0,109,11,121
11103123331,core,..,45,45,65,4,75,34,0,35,21,0,21,4,0,5,4,0,4,129,55,183
11103123332,core,..,53,53,43,5,51,21,3,27,23,0,23,9,0,9,4,0,4,93,61,156
11103123333,core,..,14,14,60,0,60,23,0,23,14,0,16,11,0,11,5,0,5,116,16,128
11103123334,core,..,43,43,76,11,86,34,3,42,22,0,22,11,0,11,3,0,3,153,52,205
11103123335,core,..,70,70,37,13,53,32,4,37,22,0,27,16,0,16,7,0,8,118,89,210
11103123336,core,..,51,51,59,11,70,36,8,47,22,0,22,12,0,12,3,0,3,142,67,213
11103123337,core,..,93,93,85,4,82,35,0,42,28,0,33,7,0,7,9,0,9,162,103,263
11103123338,core,..,18,18,47,0,49,29,0,33,20,0,22,15,0,15,9,0,9,112,23,137
11103123339,core,..,52,52,39,12,50,31,0,32,16,3,21,11,0,12,3,0,3,96,73,168
11103123340,core,..,19,19,39,3,44,21,0,24,16,0,16,6,0,6,3,0,3,90,20,108
11103123341,core,..,72,72,78,4,82,42,4,45,32,0,32,10,0,10,0,0,0,162,81,240
11103123342,core,..,69,69,59,13,69,44,3,44,28,0,28,11,0,11,9,0,9,143,84,227
11103123343,core,..,58,58,79,7,84,34,0,35,29,5,29,6,0,6,4,0,4,150,69,216
11103123344,core,..,92,92,72,0,72,26,0,32,22,0,22,4,0,4,5,0,5,130,96,226
11103123401,core,..,57,57,47,4,53,25,0,29,23,0,23,4,0,4,0,0,0,101,66,167
11103123402,core,..,71,71,85,13,96,30,7,39,33,0,37,19,0,14,5,0,5,168,96,265
11103123403,core,..,48,48,44,7,56,34,7,37,38,0,40,11,0,11,3,0,6,141,68,202
11103123404,core,..,44,44,41,8,47,23,7,25,18,3,23,4,0,5,5,0,6,88,63,152
11103123405,core,..,41,41,31,4,37,20,0,19,10,0,16,3,0,3,9,0,9,78,44,121
11103123406,core,..,72,72,76,13,91,36,3,41,23,0,23,13,0,13,3,0,3,152,84,240
11103123407,core,..,47,47,73,3,78,34,4,38,34,3,40,19,0,19,6,0,6,165,61,219
11103123408,core,..,39,39,58,4,62,18,0,18,13,0,19,9,0,9,0,0,0,97,47,144
11103123409,core,..,39,39,50,5,62,24,16,46,11,4,13,5,3,11,6,0,3,98,67,169
11103123410,core,..,58,58,52,9,59,23,7,28,15,0,15,4,0,4,0,0,0,91,69,163
11103123411,core,..,28,28,47,11,57,13,8,18,11,5,16,0,0,0,4,0,4,74,50,124
11103123412,core,..,56,56,49,12,63,11,10,20,17,5,21,8,7,16,8,0,12,89,92,183
11103123413,core,..,63,63,64,9,76,27,10,34,21,0,28,8,0,8,0,0,3,122,81,210
11103123414,core,..,68,68,71,14,88,41,3,42,27,0,25,7,0,11,0,0,0,145,93,237
11103123415,core,..,39,39,63,5,65,25,5,29,22,0,22,6,0,6,3,0,3,116,48,164
11103123416,core,..,58,58,88,4,94,42,6,54,43,0,46,11,0,11,5,0,5,190,75,265
11103123417,core,..,36,36,61,11,75,26,5,33,26,0,30,7,0,7,0,0,0,128,53,180
11103123418,core,..,31,31,55,0,62,32,0,32,22,0,22,3,0,3,4,0,4,113,36,153
11103123419,core,..,57,57,48,8,53,17,0,16,13,0,11,0,0,0,0,0,0,77,66,137
11103123420,core,..,89,89,49,14,62,26,0,26,9,3,16,9,0,9,3,0,5,97,104,204
11103123421,core,..,65,65,56,12,65,24,3,29,28,0,28,9,0,9,0,0,3,126,83,209
11103123422,core,..,93,93,39,16,52,15,3,18,9,0,9,0,0,0,0,0,0,62,106,169
11103123423,core,..,70,70,56,15,67,21,0,26,14,3,16,5,0,5,4,0,4,100,85,187
11103123424,core,..,45,45,40,4,46,18,4,21,13,0,13,4,0,4,0,0,0,74,51,119
11103123425,core,..,101,101,66,25,91,42,5,44,24,4,29,13,0,16,6,0,6,146,136,284
11103123426,core,..,40,40,31,9,47,21,9,30,18,4,24,5,0,5,0,0,0,79,62,143
11103123427,core,..,63,63,59,5,62,22,4,22,22,0,23,5,0,5,3,0,3,114,76,187
11103123501,core,..,54,54,84,6,92,8,0,10,10,0,12,0,0,0,0,0,0,101,61,166
11103123502,core,..,73,73,87,14,101,49,6,58,41,4,45,13,0,13,4,0,4,194,102,294
11103123503,core,..,73,73,87,13,101,47,8,56,39,0,40,10,0,7,3,0,3,179,101,277
11103123504,core,..,42,42,68,13,80,34,8,45,20,3,26,9,0,9,3,0,3,130,74,201
11103123505,core,..,49,49,81,0,79,17,7,29,8,0,11,3,0,3,0,0,0,112,53,171
11103123506,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103123507,core,..,43,43,71,4,75,32,0,39,36,0,36,9,0,9,5,4,7,152,52,202
11103123508,core,..,77,77,61,20,81,24,7,29,11,0,6,6,0,6,0,0,0,94,102,199
11103123509,core,..,49,49,62,8,67,31,0,32,29,0,29,5,0,5,0,0,0,123,60,185
11103123510,core,..,48,48,70,9,79,21,11,40,18,3,19,7,0,7,0,0,5,114,78,189
11103123511,core,..,76,76,73,14,91,33,8,38,29,4,32,4,0,4,0,0,0,133,101,242
11103123512,core,..,74,74,65,16,76,32,4,40,21,5,23,3,0,3,0,0,0,124,100,224
11103123513,core,..,48,48,54,16,66,20,6,23,14,0,14,4,0,6,5,0,5,99,61,164
11103123514,core,..,57,57,49,15,61,37,13,42,27,5,27,9,0,9,0,0,0,117,83,200
11103123515,core,..,49,49,38,13,57,20,8,26,11,0,11,0,0,0,0,0,0,75,73,144
11103123516,core,..,97,97,91,11,98,30,9,45,26,0,27,10,0,10,4,0,6,160,117,279
11103123518,core,..,49,49,39,14,49,12,3,19,8,0,10,7,0,7,0,0,0,63,61,125
11103123519,core,..,54,54,64,9,70,30,6,37,25,4,33,5,0,7,0,0,0,126,82,198
11103123520,core,..,60,60,61,15,76,8,5,12,12,3,15,3,0,3,0,0,0,85,83,166
11103123521,core,..,160,160,77,26,110,9,6,20,5,3,11,0,0,0,0,0,0,103,197,302
11103123522,core,..,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12
