parking_facility_id,lat,lon,type,osm_parking,capacity_spaces,capacity_source,fee,charge,max_stay_min,access,operator,surface,levels,name,scenario_variant_ref
pw58725597,-32.9264998,151.6433198,offstreet_private,,,imputed,,,,private,,,,,base2026
pw961264072,-32.9226546,151.650027,offstreet_public,,,imputed,,,,,,,,,base2026
pw961264076,-32.9210781,151.6502496,offstreet_public,,,imputed,,,,,,,,,base2026
pw961264078,-32.9219172,151.6519361,offstreet_public,,,imputed,,,,,,,,,base2026
pw961264071,-32.9226446,151.6512048,offstreet_public,,,imputed,,,,,,,,,base2026
pw961264084,-32.9226553,151.6518567,offstreet_public,,,imputed,,,,,,,,,base2026
pw835573526,-32.9223927,151.669237,offstreet_public,,,imputed,,,,,,,,,base2026
pw37931029,-32.919714,151.6515772,offstreet_public,,,imputed,,,,,,,,,base2026
pw912718819,-32.918771,151.6550988,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw961264082,-32.9205975,151.6517139,offstreet_public,,,imputed,,,,,,,,,base2026
pw961264083,-32.9209378,151.6520761,offstreet_public,,,imputed,,,,,,,,,base2026
pw992379481,-32.9187512,151.6552227,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379482,-32.9188215,151.6547639,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379483,-32.9188229,151.6547897,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379484,-32.9181629,151.6542129,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379485,-32.9181624,151.6541871,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379486,-32.9178072,151.6538713,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379487,-32.9177863,151.6538782,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379488,-32.9184715,151.6544658,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379489,-32.9184505,151.6544727,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379490,-32.9179927,151.6544333,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379491,-32.9179742,151.654447,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379477,-32.9177493,151.6573126,offstreet_public,,,imputed,,,,,,,,,base2026
pw992379478,-32.9177809,151.6572867,offstreet_public,,1,osm,,,,,,,,,base2026
pw992379476,-32.9169378,151.6567449,offstreet_public,,,imputed,,,,,,,,,base2026
pw32451849,-32.9166098,151.6736218,offstreet_public,,,imputed,,,,,,,,,base2026
pw32453050,-32.9162737,151.6749257,offstreet_private,surface,,imputed,no,,,customers,,,,,base2026
pw32453054,-32.9171241,151.6744493,offstreet_public,,,imputed,,,,,,,,,base2026
pw32400181,-32.9098703,151.6675746,offstreet_public,,,imputed,,,,,,,,,base2026
pw592335860,-32.9497364,151.6780264,offstreet_public,,,imputed,,,,,,,,,base2026
pw936980926,-32.9605919,151.6959865,offstreet_public,,,imputed,,,,,,,,,base2026
pw1433941262,-32.9577792,151.6989531,offstreet_public,,,imputed,,,,,,,,,base2026
pw1433941267,-32.9598029,151.6979572,offstreet_public,,,imputed,,,,,,,,,base2026
pw1433941268,-32.9598235,151.6976291,offstreet_public,,,imputed,,,,,,,,,base2026
pw330165127,-32.9599228,151.6959684,offstreet_public,,,imputed,,,,,,,,,base2026
pw945133740,-32.9488766,151.6997036,offstreet_public,,,imputed,,,,,,,,,base2026
pw1015990491,-32.9443618,151.6987985,onstreet,street_side,,imputed,,,,,,,,,base2026
pw467562269,-32.9418639,151.7012538,offstreet_private,surface,20,osm,,,,customers,,asphalt,,,base2026
pw366667330,-32.9377761,151.6985468,offstreet_public,surface,,imputed,yes,,,yes,,,,,base2026
pw744219901,-32.9551479,151.704499,offstreet_public,,,imputed,,,,,,,,,base2026
pw1018166772,-32.9562081,151.7121999,offstreet_public,,,imputed,,,,,,,,,base2026
pw1018166773,-32.9556891,151.7116179,offstreet_public,,,imputed,,,,,,,,,base2026
pw744219902,-32.954922,151.7049916,offstreet_public,,,imputed,,,,,,,,,base2026
pw945324195,-32.945223,151.7111206,offstreet_public,,,imputed,,,,,,,,,base2026
pw464845622,-32.9387023,151.7097569,offstreet_public,surface,,imputed,no,,180,,,,,,base2026
pw464845625,-32.9394243,151.7087366,offstreet_public,surface,,imputed,no,,180,,,,,,base2026
pw464845629,-32.9400343,151.7070414,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw464845630,-32.9386632,151.7081828,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw464845657,-32.9402341,151.7082469,offstreet_public,surface,,imputed,no,,180,,,,,,base2026
pw530744661,-32.9404779,151.7099892,offstreet_private,surface,,imputed,no,,150,customers,,concrete,,,base2026
pw530744671,-32.9382773,151.7111513,offstreet_public,surface,68,osm,,,,,,,,,base2026
pw744210257,-32.9385866,151.7128593,offstreet_public,,,imputed,,,,,Officeworks,,,,base2026
pw913682498,-32.9381255,151.715148,offstreet_private,,,imputed,,,,private,,,,,base2026
pw915312428,-32.9368472,151.715559,offstreet_public,,,imputed,,,,,,,,,base2026
pw916139712,-32.9381373,151.7127928,offstreet_public,,,imputed,,,,,,,,,base2026
pw916139714,-32.9386156,151.7124033,offstreet_public,,1,osm,,,,,,,,,base2026
pw916908895,-32.938816,151.7124408,offstreet_public,,6,osm,,,,,,,,,base2026
pw916908896,-32.9388601,151.7125093,offstreet_public,,3,osm,,,,,,,,,base2026
pw916908898,-32.9387035,151.7125328,offstreet_public,,2,osm,,,,,,,,,base2026
pw916908899,-32.938792,151.7126797,offstreet_public,,6,osm,,,,,,,,,base2026
pw916908901,-32.9387771,151.712891,offstreet_public,,7,osm,,,,,,,,,base2026
pw916908902,-32.9386176,151.7129995,offstreet_public,,8,osm,,,,,,,,,base2026
pw916908903,-32.9384804,151.7130525,offstreet_public,,2,osm,,,,,,,,,base2026
pw916908904,-32.9388634,151.7129902,offstreet_public,,3,osm,,,,,,,,,base2026
pw916908905,-32.9385185,151.7131713,offstreet_public,,7,osm,,,,,,,,,base2026
pw916908906,-32.938105,151.7132851,offstreet_public,,6,osm,,,,,,,,,base2026
pw916908916,-32.938951,151.7127139,offstreet_public,,4,osm,,,,,,,,,base2026
pw916913495,-32.9382048,151.7128185,offstreet_public,,2,osm,,,,,,,,,base2026
pw916913496,-32.938065,151.7128255,offstreet_public,,1,osm,,,,,,,,,base2026
pw916913497,-32.9380871,151.7126752,offstreet_public,,9,osm,,,,,,,,,base2026
pw916913502,-32.9391388,151.7124085,offstreet_public,,,imputed,,,,,,,,,base2026
pw916914429,-32.9392523,151.712426,offstreet_public,,1,osm,,,,,,,,,base2026
pw917206600,-32.939399,151.7124151,offstreet_public,,,imputed,,,,,,,,,base2026
pw917206602,-32.9393011,151.7123747,offstreet_public,,2,osm,,,,,,,,,base2026
pw917206603,-32.9395255,151.7123983,offstreet_public,,3,osm,,,,,,,,,base2026
pw917212162,-32.9397096,151.7124097,offstreet_public,,,imputed,,,,,,gravel,,,base2026
pw917212180,-32.938991,151.7137633,offstreet_public,,5,osm,,,,,,,,,base2026
pw917212181,-32.9390758,151.7137766,offstreet_public,,5,osm,,,,,,,,,base2026
pw917212182,-32.9391835,151.71374,offstreet_public,,4,osm,,,,,,,,,base2026
pw917671206,-32.939126,151.713758,offstreet_public,,,imputed,,,,,,,,,base2026
pw918067399,-32.9394538,151.7127851,offstreet_public,,4,osm,,,,,,,,,base2026
pw918249539,-32.9385851,151.7148931,offstreet_public,,,imputed,,,,,,,,,base2026
pw918249558,-32.9392426,151.7149868,offstreet_public,,,imputed,,,,,,,,,base2026
pw918257313,-32.9388044,151.7151493,offstreet_public,,,imputed,,,,,,,,,base2026
pw918532433,-32.9396395,151.7144329,offstreet_public,,,imputed,,,,,,,,,base2026
pw931639265,-32.9378095,151.7106496,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639266,-32.9377857,151.7106476,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639267,-32.937762,151.7106456,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639268,-32.9377383,151.7106436,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639269,-32.9377146,151.7106416,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639270,-32.9376909,151.7106397,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639271,-32.9376672,151.7106377,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639272,-32.9376435,151.7106357,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639273,-32.9376198,151.7106337,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639274,-32.9375961,151.7106317,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639275,-32.9375723,151.7106298,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639276,-32.9375486,151.7106278,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639277,-32.9375249,151.7106259,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639280,-32.9372696,151.7106036,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639281,-32.9372487,151.7106019,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639282,-32.9372278,151.7106001,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639283,-32.9372069,151.7105984,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639284,-32.937186,151.7105966,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639285,-32.9371651,151.7105949,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639286,-32.9371442,151.7105931,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639287,-32.9371233,151.7105914,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639288,-32.9371024,151.7105896,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639289,-32.9370815,151.7105879,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639291,-32.9374055,151.7113131,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639292,-32.9374287,151.7113153,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639293,-32.9374518,151.7113174,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639294,-32.937475,151.7113196,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639295,-32.9374982,151.7113218,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639296,-32.9375213,151.7113239,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639297,-32.9375445,151.7113261,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639298,-32.9375676,151.7113282,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639299,-32.9375908,151.7113304,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639300,-32.9376157,151.7113295,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639301,-32.9373528,151.7113078,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639302,-32.9373295,151.7113055,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639303,-32.9373063,151.7113032,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639304,-32.937283,151.711301,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639305,-32.9372598,151.7112987,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639306,-32.9372365,151.7112964,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639307,-32.9372133,151.7112942,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639308,-32.93719,151.7112919,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639309,-32.9371668,151.7112896,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639310,-32.9376189,151.7111838,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639311,-32.937596,151.7111819,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639312,-32.937573,151.7111799,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639313,-32.9375501,151.711178,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639314,-32.9375272,151.7111761,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639315,-32.9375043,151.7111741,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639316,-32.9374814,151.7111722,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639317,-32.9374584,151.7111703,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639318,-32.9374355,151.7111684,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639319,-32.9374126,151.7111664,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639320,-32.9373613,151.7111619,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639321,-32.937339,151.71116,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639322,-32.9373167,151.7111582,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639323,-32.9372943,151.7111564,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639324,-32.9372504,151.71114,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639325,-32.9372282,151.7111383,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639326,-32.9372061,151.7111367,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639327,-32.9371839,151.711135,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639332,-32.9370501,151.7113662,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639333,-32.9370482,151.7113946,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639334,-32.9370462,151.7114229,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639335,-32.9370443,151.7114513,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639336,-32.9370423,151.7114796,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639337,-32.9370404,151.711508,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639338,-32.9370384,151.7115363,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639339,-32.9370365,151.7115646,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639340,-32.9370345,151.711593,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639341,-32.9370326,151.7116213,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639342,-32.9370306,151.7116497,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639343,-32.9370286,151.711678,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639348,-32.9369187,151.7116012,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639349,-32.9368704,151.7115967,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639350,-32.9369206,151.7115737,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639351,-32.9368723,151.711569,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639352,-32.9369225,151.7115462,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639353,-32.9368743,151.7115414,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639354,-32.9369244,151.7115186,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639355,-32.9368762,151.7115138,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639356,-32.9369264,151.711491,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639357,-32.9368781,151.7114863,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639358,-32.9368923,151.7114584,offstreet_public,surface,,imputed,no,,,yes,,asphalt,,,base2026
pw931639359,-32.936934,151.7114625,offstreet_public,surface,,imputed,no,,,yes,,asphalt,,,base2026
pw931639360,-32.9367855,151.711384,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639361,-32.9367538,151.7116432,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639362,-32.936759,151.7116159,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639363,-32.9367609,151.7115882,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639364,-32.9367629,151.7115605,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639365,-32.9367648,151.7115328,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639366,-32.9367667,151.7115052,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639367,-32.9367687,151.7114775,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639368,-32.9367706,151.7114498,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639369,-32.9371228,151.7107791,offstreet_public,surface,,imputed,no,,,yes,,asphalt,,,base2026
pw931639370,-32.9371002,151.7110952,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639371,-32.9371022,151.7110669,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639372,-32.9371042,151.7110386,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639373,-32.9371063,151.7110103,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639374,-32.9371083,151.7109821,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639375,-32.9371103,151.7109538,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639376,-32.9371124,151.7109255,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639377,-32.9371144,151.7108972,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639378,-32.9371164,151.710869,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639379,-32.9371185,151.7108407,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639380,-32.9371205,151.7108124,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639384,-32.9369987,151.7106966,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639385,-32.9369968,151.7107248,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639386,-32.9369949,151.7107531,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639387,-32.936993,151.7107814,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639388,-32.9369911,151.7108096,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639389,-32.9369892,151.7108378,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639390,-32.9369873,151.710866,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639391,-32.9369854,151.7108943,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639392,-32.9369816,151.7110089,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639393,-32.9369804,151.7109747,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639394,-32.9369823,151.7109455,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639397,-32.9368707,151.7112883,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639398,-32.9368727,151.7112595,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639399,-32.9368746,151.7112306,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639400,-32.9368766,151.7112018,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639402,-32.9368824,151.7111315,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639403,-32.9368847,151.7111009,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw931639404,-32.9368875,151.7110634,offstreet_public,surface,,imputed,no,,,yes,,asphalt,,,base2026
pw931639405,-32.9372003,151.7110129,offstreet_public,surface,,imputed,no,,,yes,,asphalt,,,base2026
pw949679648,-32.9388685,151.7111295,offstreet_public,surface,,imputed,,,,yes,,,,,base2026
pw464845178,-32.9416378,151.7168928,offstreet_public,,,imputed,,,,,,,,,base2026
pw454136082,-32.9359352,151.7257705,offstreet_private,surface,36,osm,no,,,customers,,asphalt,,Adamstown Plaza Parking,base2026
pw568088744,-32.9403565,151.7263814,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw568088745,-32.9406319,151.726456,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw945350619,-32.9356408,151.724638,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1387464694,-32.9326422,151.7005742,offstreet_public,,,imputed,,,,,,,,,base2026
pw237595546,-32.9236028,151.6962622,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw237595547,-32.9227779,151.6918347,offstreet_public,multi-storey,,imputed,yes,,,yes,,,,,base2026
pw237595548,-32.9225604,151.6970487,offstreet_public,surface,,imputed,,,,no,,,,Carpark 8,base2026
pw237595551,-32.9247616,151.6962309,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw61134989,-32.9242792,151.693898,offstreet_public,,,imputed,,,,,,,,,base2026
pw237595557,-32.9230719,151.6956521,offstreet_public,surface,,imputed,,,,,,,,Car Park Number 6,base2026
pw938230398,-32.9227381,151.6925046,offstreet_public,,,imputed,,,,,,,,,base2026
pw237595549,-32.9232634,151.6975378,offstreet_public,surface,,imputed,,,,,,,,Medical Suites Car Park,base2026
pw237595565,-32.9230101,151.6983186,offstreet_public,surface,26,osm,,,,,,,,,base2026
pw688596908,-32.9227505,151.6996694,offstreet_public,,8,osm,,,,,,,,,base2026
pw237595554,-32.9206312,151.6934348,offstreet_public,surface,,imputed,,,,,,,,Carpark 5,base2026
pw237595564,-32.9196158,151.6907132,offstreet_public,surface,,imputed,,,,,,,,Carpark 4,base2026
